PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FP	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	DL	D2	EA	PG	WC	WE	SC	GA	PM	OA	HC	HP	DA	UT
J	Zhao, F; Wang, JJ; Feng, DJ; Wu, QH; Liu, XB				Zhao, Feng; Wang, Junjie; Feng, Dejun; Wu, Qihua; Liu, Xiaobin			Time-modulated active frequency selective surface absorber/reflector for spectrum conversion	JOURNAL OF APPLIED PHYSICS												Spectrum conversion involves the movement of a signal from one frequency to another, and it is well-studied in materials interacting with electromagnetic waves from microwave to optical frequencies. In this paper, a time-modulated active frequency selective surface (AFSS) absorber/reflector is proposed to manipulate the spectral distribution of the echo signal. The discrete harmonics based on the period modulation and the continuous spectrum based on the random coding modulation are analyzed in detail. In addition, a simple digital-coding control network based on field programmable gate array (FPGA) in the time-modulated AFSS absorber/reflector (TMAAR) is used to switch between absorbing and reflecting states flexibly. By coding "0" and "1" elements with the controlled sequences, the TMAAR is able to achieve the predefined modulation function for spectrum conversion. On this basis, a prototype of the designed TMAAR is manufactured. The linear frequency modulation radar echo experiments are performed to verify the required function of spectrum conversion.						Wang, Junjie/0000-0003-2492-7639													0021-8979	1089-7550				JAN 21	2022	131	3							035101	10.1063/5.0067824	http://dx.doi.org/10.1063/5.0067824													WOS:000840823900003
J	Poortman, CL; Brown, C; Schildkamp, K				Poortman, Cindy L.; Brown, Chris; Schildkamp, Kim			Professional learning networks: a conceptual model and research opportunities	EDUCATIONAL RESEARCH												Background Professional Learning Networks (PLNs) of educators represent a promising approach to achieving continuous school improvement. At the same time, a range of studies in this area, including several systematic reviews and meta-analyses, report multiple conceptual and methodological challenges, or, at best, mixed results. Purpose and sources The aim of this theoretical discussion paper, therefore, is to seek, first, to synthesise and connect to previous studies focused on professional learning communities and networks by combining and reflecting on their findings and recommendations. Second, we aim to contribute to the methodological development of the field in order to propose research that can link what happens in PLNs to changes in outcomes for students. For the latter, we will also make use of new insights from the field with regard to the use of big data in education. Main argument We propose a conceptual model of what defines PLNs, enactment process variables, and influencing factors, presenting our theory-of-action for how PLNs can be effective. Second, we discuss challenges and recommendations in studying PLN impact regarding research approach, research design and measurement. This discussion includes consideration of the use of big data to help to make the analysis of patterns in, and relations between, different types of PLN research data more efficient and reliable. Conclusion We need to define and study the processes and effects of PLNs more efficiently and effectively, to support PLNs in fulfilling the promise of increased teacher learning, improved outcomes for students, and, ultimately, sustainable school improvement at scale.					Brown, Chris/AAR-5303-2020	Brown, Chris/0000-0002-9759-9624; Schildkamp, Kim/0000-0001-6154-6857													0013-1881	1469-5847				JAN 2	2022	64	1					95	112		10.1080/00131881.2021.1985398	http://dx.doi.org/10.1080/00131881.2021.1985398		NOV 2021											WOS:000716773700001
J	Zhang, P; Zhang, X; Ding, X; Wang, YY; Xiao, C; Zheng, K; Chen, L; Tian, XY				Zhang, Ping; Zhang, Xian; Ding, Xin; Wang, Yanyan; Xiao, Chao; Zheng, Kang; Chen, Lin; Tian, Xingyou			Improving thermal conductivity of polyvinylidene fluoride/low-melting-point alloy with segregated structure induced by incorporation of silver interface layer	JOURNAL OF POLYMER RESEARCH												Low-melting-point alloy (LMPA) is regarded as one of the most promising fillers for improving heat dissipation performance of polymer-matrix composites. Nevertheless, the promise of excellent functional composites with low content of LMPA has been greatly weakened as poor compatibility between LMPA and polymer. To address this problem, introducing metal interface layer to polymer microsphere' surface is promising method by inspiration of depositing silver coating on copper-clad laminates. Here, silver interface layer was introduced to the surface of polyvinylidene fluoride microspheres through the polydopamine (PVDF@PDA@Ag). After mixing PVDF@PDA@Ag microspheres with Sn-58Bi (LMPA), PVDF@PDA@Ag/LMPA composite with segregated structure was successfully fabricated by hot-pressing. X-ray diffraction (XRD) test revealed that intermetallic compounds of Ag3Sn was production. Owing to Ag3Sn promoting LMPA coated on surface of microsphere, the microscopic conduction path of composites transforming from irregular continuous LMPA network to segregated network. In the case of low LMPA content (10 vol%), PVDF@PDA@Ag/LMPA composite owned thermal conductivity of 1.79 W/mK, while PVDF/LMPA composite was only 0.36 W/mK. Compared to PVDF/LMPA composite, the enhancement factor of PVDF@PDA@Ag/LMPA composite was improved from 56.52% to 678.26%. This article offered viable route to enhance compatibility between polymer and LMPA.						zhang, xian/0000-0002-7910-1562													1022-9760	1572-8935				SEP	2022	29	9							390	10.1007/s10965-022-03242-9	http://dx.doi.org/10.1007/s10965-022-03242-9													WOS:000841798100001
J	Li, EH; Li, YZ; Li, TT; Li, JX; Zhai, ZZ; Li, T				Li, En-Hui; Li, Yun-Ze; Li, Tian-Tian; Li, Jia-Xin; Zhai, Zhuang-Zhuang; Li, Tong			Intelligent Analysis Algorithm for Satellite Health under Time-Varying and Extremely High Thermal Loads	ENTROPY												This paper presents a dynamic health intelligent evaluation model proposed to analyze the health deterioration of satellites under time-varying and extreme thermal loads. New definitions such as health degree and failure factor and new topological system considering the reliability relationship are proposed to characterize the dynamic performance of health deterioration. The dynamic health intelligent evaluation model used the thermal network method (TNM) and fuzzy reasoning to solve the problem of model missing and non-quantization between temperature and failure probability, and it can quickly evaluate and analyze the dynamic health of satellite through the collaborative processing of continuous event and discrete event. In addition, the temperature controller in the thermal control subsystem (TCM) is the target of thermal damage, and the effects of different heat load amplitude, duty ratio, and cycle on its health deterioration are compared and analyzed.					tiantian, li/JEO-8538-2023; 李, 嘉馨/IWM-4023-2023	Li, Yun-Ze/0000-0003-2186-0176														1099-4300				OCT	2019	21	10							983	10.3390/e21100983	http://dx.doi.org/10.3390/e21100983													WOS:000495094000065
J	Katila, CJ; Buratti, C; Abrignani, MD; Verdone, R				Katila, Charles Jumaa; Buratti, Chiara; Abrignani, Melchiorre Danilo; Verdone, Roberto			Neighbors-Aware Proportional Fair scheduling for future wireless networks with mixed MAC protocols	EURASIP JOURNAL ON WIRELESS COMMUNICATIONS AND NETWORKING												In this paper, we consider a beyond-5G scenario, where two types of users, denoted as scheduled and uncoordinated nodes, coexist on the same set of radio resources for sending data to a base station. Scheduled nodes rely solely on a centralized scheduler within the base station for the assignment of resources, while uncoordinated nodes use an unslotted Carrier Sense Multiple Access (CSMA) protocol for channel access. We propose and evaluate through simulations: (a) a novel centralized resource scheduling algorithm, called Neighbors-Aware Proportional Fair (N-PF) and (b) a novel packet length adaptation algorithm, called Channel-Aware (CA) Packet Length Adaptation algorithm for the scheduled nodes. The N-PF algorithm considers the uplink channel state conditions and the number of uncoordinated nodes neighboring each scheduled node in the aggregate scheduling metric, in order to maximize packet transmission success probability. The CA algorithm provides an additional degree of freedom for improving the performance, thanks to the fact that scheduled nodes with lower number of hidden terminals, i.e., having higher packet capture probability, are assigned longer packet transmission opportunities. We consider two benchmark schemes: Proportional Fair (PF) algorithm, as a resource scheduling algorithm, and a discrete uniform distribution (DUD) scheme for packet lengths distribution. Simulation results show that the proposed schemes can result in significant gain in terms of network goodput, without compromising fairness, with respect to two benchmark solutions taken from the literature.																			1687-1472	1687-1499				MAY 22	2017									93	10.1186/s13638-017-0875-6	http://dx.doi.org/10.1186/s13638-017-0875-6													WOS:000402186500002
J	Cang, YH; Chen, M; Zhao, JW; Yang, ZH; Hu, Y; Huang, CW; Wong, KK				Cang, Yihan; Chen, Ming; Zhao, Jingwen; Yang, Zhaohui; Hu, Ye; Huang, Chongwen; Wong, Kai-Kit			Joint Deployment and Resource Management for VLC-Enabled RISs-Assisted UAV Networks	IEEE TRANSACTIONS ON WIRELESS COMMUNICATIONS												In this paper, the problem of the deployment and resource management for visible light communication (VLC)-enabled, reconfigurable intelligent surfaces (RISs)-assisted unmanned aerial vehicle (UAV) networks is investigated. In the considered model, UAVs provide terrestrial users with wireless services and illumination simultaneously. Moreover, RISs are utilized to further improve the channel quality between UAVs and users. This joint placement and resource management problem is constructed aiming at acquiring the optimal UAV deployment, RISs phase shift, user and RIS association that satisfies the users' needs with minimum consumption of the UAVs' energy. An iterative algorithm that alternately optimizes continuous and binary variables is proposed to solve this mixed-integer programming problem. Specifically, RISs phase shift optimization is solved by phases alignment method and semidefinite program algorithm. Next, the successive convex approximation algorithm is proposed to settle the UAV deployment problem. The user and RIS association variables are relaxed to the continuous ones before adopting the dual method to find the optimal solution. Moreover, a greedy algorithm is proposed as an alternative to RIS association optimization with low complexity. Simulation results show that the proposed two schemes harvest the superior performance of 34.85% and 32.11% energy consumption reduction over the case without RIS, respectively.					Yang, Zhaohui/T-5687-2019; Huang, chongwen/V-4540-2019	Yang, Zhaohui/0000-0002-4475-589X; Huang, chongwen/0000-0001-8398-8437; Zhao, Jingwen/0000-0001-7485-9756													1536-1276	1558-2248				FEB	2023	22	2					746	760		10.1109/TWC.2022.3165853	http://dx.doi.org/10.1109/TWC.2022.3165853													WOS:000967261400001
J	Grooms, D; Kazantzi, V; El-Halwagi, M				Grooms, D; Kazantzi, V; El-Halwagi, M			Optimal synthesis and scheduling of hybrid dynamic/steady-state property integration networks	COMPUTERS & CHEMICAL ENGINEERING					Symposium on Modeling of Complex Processes	MAR 01-03, 2005	Texas A&M Univ, College Stn, TX		Texas A&M Univ			This paper introduces a new problem in the emerging area of property integration. The problem involves synthesizing a network of property-modifying units and scheduling operating schemes. Data and constraints for the process sources, sinks, and interceptors are given in terms of properties. Sources are process streams to be allocated. Sinks are process units that can accept the sources. Interceptors are new units to be added to the process to intercept the sources and adjust their properties to meet the sink requirements. The interceptors may be steady-state or dynamic units whose performance is expressed in terms of input-output relations for designated properties. In addition to flowrate bounds, the constraints on acceptable feeds to the sinks are described as lower and upper bounds on designated proper-ties. A conceptual framework is first developed to serve as the basis for a mathematical program coordinating the synthesis of the interception and allocation networks as well as the operational scheduling of the system. A source-interception-sink representation is developed to embed structural configurations of interest. The time domain is decomposed into repeating episodes. Within each episode, the interceptors are allowed to modify properties of sources, remain idle, or undergo regeneration. The regeneration process restores the interceptor to its initial condition. A mixed-integer nonlinear programming formulation is developed to minimize the total annualized cost of the system, synthesize the network, and determine its optimal operating schedule. A case study is solved to demonstrate the new problem and the devised solution algorithm. (c) 2005 Elsevier Ltd. All rights reserved.					Grooms, Dustin/AAO-8917-2021; Kazantzi, Vasiliki/AAO-3315-2021; El-Halwagi, Mahmoud/F-7464-2011	Grooms, Dustin/0000-0001-6102-8224; Kazantzi, Vasiliki/0000-0001-5962-3630; El-Halwagi, Mahmoud/0000-0002-0020-2281													0098-1354	1873-4375				OCT 15	2005	29	11-12					2318	2325		10.1016/j.compchemeng.2005.05.017	http://dx.doi.org/10.1016/j.compchemeng.2005.05.017													WOS:000234077900006
J	Bjornavold, A; David, M; Bohan, DA; Gibert, C; Rousselle, JM; Van Passel, S				Bjornavold, Amalie; David, Maia; Bohan, David A.; Gibert, Caroline; Rousselle, Jean-Marc; Van Passel, Steven			Why does France not meet its pesticide reduction targets? Farmers? socio-economic trade-offs when adopting agro-ecological practices	ECOLOGICAL ECONOMICS												Despite substantial policy efforts made by the French government to reduce dependence on pesticides, farming practices are only changing slowly. This paper analyses the socio-economic trade-offs that 110 farmers are currently facing in the transition to agro-ecological practices. A mixed-method approach - a quantitative discrete choice experiment (DCE) and qualitative interviews - was set up to understand these farmers' motivations and perspectives, and how policy can improve to accompany them on the road to low chemical input farming. Results of the DCE indicate that the majority of the farmers in our sample are keen to change practices but are at a loss as to how this can be done, as a number of preferences for this transition came out as inconclusive. Qualitative interviews with a representative sample of the farmers that took part in the DCE complemented this result by illustrating a deep uncertainty for the future and a disconnect felt between authorities and themselves as a group. We argue that this uncertainty contributed to a lack of clear-cut solutions established through the DCE. The indepth discussions with farmers illustrated the wish for concrete and local policy measures based on farmers' networks and peer support.					Bohan, David A/D-7992-2012	Bohan, David A/0000-0001-5656-775X; Van Passel, Steven/0000-0002-6971-9246													0921-8009	1873-6106				AUG	2022	198								107440	10.1016/j.ecolecon.2022.107440	http://dx.doi.org/10.1016/j.ecolecon.2022.107440		MAY 2022											WOS:000802083900003
C	Ghosh, R; Amonlirdviman, K; Tomlin, CJ			IEEE; IEEE	Ghosh, R; Amonlirdviman, K; Tomlin, CJ			A hybrid system model of planar cell polarity signaling in <i>Drosophila melanogaster</i> wing epithelium	PROCEEDINGS OF THE 41ST IEEE CONFERENCE ON DECISION AND CONTROL, VOLS 1-4	IEEE CONFERENCE ON DECISION AND CONTROL - PROCEEDINGS				41st IEEE Conference on Decision and Control	DEC 10-13, 2002	LAS VEGAS, NV	IEEE Control Syst Soc, Soc Ind & Appl Math, Inst Operat Res & Management Sci				A hybrid system model of a 4-protein signaling mechanism within an array of cells in the Drosophila melanogaster (fruit fly) wing is presented and analyzed. While the protein interaction model between cells is biologically fairly well understood, the interaction resulting in spatial distribution of proteins within each cell is not. We propose a weak interaction mechanism between proteins within each cell, and we incorporate this with a model of the protein interaction between cells to form a hybrid model, in which the continuous growth and decay of proteins is modeled using continuous state linear differential equations, and the discrete switches which activate and deactivate proteins axe modeled using finite state machines. We then present a preliminary model validation: equilibrium analysis of the hybrid model provides allowable parameter ranges for growth and decay rates, as well as conditions on the cell network boundary conditions, for the biologically feasible steady state protein concentrations to occur. We conclude with a comparison of our analytical results against experimental image data obtained in collaboration with the Stanford University School of Medicine: we present the design of our image analysis algorithm and results for time stamped images of protein localization within the Drosophila wing.																			0191-2216		0-7803-7516-5				2002							1588	1594																WOS:000181352300285
J	Park, M; Nassar, M; Vikalo, H				Park, Mijung; Nassar, Marcel; Vikalo, Haris			Bayesian Active Learning for Drug Combinations	IEEE TRANSACTIONS ON BIOMEDICAL ENGINEERING												The dynamics of complex diseases are governed by intricate interactions of myriad factors. Drug combinations, formed by mixing several single-drug treatments at various doses, can enhance the effectiveness of the therapy by targeting multiple contributing factors. The main challenge in designing drug combinations is the highly nonlinear interaction of the constituent drugs. Prior work focused on guided space-exploratory heuristics that require discretization of drug doses. While being more efficient than random sampling, these methods are impractical if the drug space is high dimensional or if the drug sensitivity is unknown. Furthermore, the effectiveness of the obtained combinations may decrease if the resolution of the discretization grid is not sufficiently fine. In this paper, we model the biological system response to a continuous combination of drug doses by a Gaussian process (GP). We perform closed-loop experiments that rely on the expected improvement criterion to efficiently guide the exploration process toward drug combinations with the optimal response. When computing the criterion, we marginalize out the GP hyperparameters in a fully Bayesian manner using a particle filter. Finally, we employ a hybrid Monte Carlo algorithm to rapidly explore the high-dimensional continuous search space. We demonstrate the effectiveness of our approach on a fully factorial Drosophila dataset, an antiviral drug dataset for Herpes simplex virus type 1, and simulated human Apoptosis networks. The results show that our approach significantly reduces the number of required trials compared to existing methods.																			0018-9294	1558-2531				NOV	2013	60	11					3248	3255		10.1109/TBME.2013.2272322	http://dx.doi.org/10.1109/TBME.2013.2272322								23846437					WOS:000325974500028
J	Radac, MB; Precup, RE				Radac, Mircea-Bogdan; Precup, Radu-Emil			Data-driven MIMO model-free reference tracking control with nonlinear state-feedback and fractional order controllers	APPLIED SOFT COMPUTING												In this paper we suggest an extension of the Virtual Reference Feedback Tuning (VRFT) framework to nonlinear state-feedback and fractional order (FO) controllers. Theoretical analysis incentivizes the use of VRFT for tuning general nonlinear controllers to achieve model reference matching because it is expected that the more complex controller parameterization of the nonlinear-state-feedback and FO controllers leads to improved control performance. Key factors needed for successful controller tuning are discussed: good exploration of process dynamics depending on careful input excitation signal selection, the influence of the controller parameterization and the selection of the reference model. VRFT is next applied to a Multi Input-Multi Output (MIMO) nonlinear coupled vertical tank system as a case study, to tune MIMO proportional-integral (PI), fractional order-proportional-integral (FO-PI) and neural network state-feedback controllers. PI and FO-PI controllers are tuned in continuous time but implemented in discrete time to enable their real-world applications. Controllers' complexity vs. control performance trade-off is revealed. For comparisons purposes, an original combination of VRFT and Batch Fitted Q-Learning is employed as a two-step model-free controller tuning procedure for dramatic performance improvement. (C) 2018 Elsevier B.V. All rights reserved.					Precup, Radu-Emil/A-6993-2009; RADAC, Mircea-Bogdan/G-3911-2011	Precup, Radu-Emil/0000-0002-2060-7403; RADAC, Mircea-Bogdan/0000-0001-8410-6547													1568-4946	1872-9681				DEC	2018	73						992	1003		10.1016/j.asoc.2018.09.035	http://dx.doi.org/10.1016/j.asoc.2018.09.035													WOS:000450124900069
J	Li, DL; Xie, R; Tian, M; Ma, SL; Gou, L; Fan, XY; Shi, YX; Yong, HTH; Hao, LM				Li, Donglin; Xie, Rong; Tian, Miao; Ma, Shoulong; Gou, Lei; Fan, Xiaoyong; Shi, Yongxin; Yong, Hong-Tuan-Hua; Hao, Limin			Improving high-rate performance of mesoporous Li<sub>2</sub>FeSiO<sub>4</sub>/Fe<sub>7</sub>SiO<sub>10</sub>/C nanocomposite cathode with a mixed valence Fe<sub>7</sub>SiO<sub>10</sub> nanocrystal	JOURNAL OF MATERIALS CHEMISTRY A												Li2FeSiO4 is considered to be one of the most promising cathode materials for lithium-ion batteries due to its theoretical specific capacity as high as 330 mA h g(-1), resource abundance, low cost, and environmental benignity. However, Li2FeSiO4 possesses a poor conductivity, and co-exists with a small amount of an insulating glassy SiO2 impurity, leading to severe capacity decay at high rates. Herein, we report a mesoporous Li2FeSiO4/Fe7SiO10 hetero-nanocrystal/C nanocomposite as a cathode material for high power lithium-ion batteries. By controlling the crystallization and composition of the materials, a smaller amount of mixed valence Fe7SiO10 nanocrystals intergrow with Li2FeSiO4 nanocrystals instead of glassy SiO2, thus minimizing the insulating SiO2 in the Li2FeSiO2 cathode. The conductive hybrid framework consisting of a three-dimensional carbon network and conductive Fe7SiO10 nanocrystals offers a continuous electron transport network in the material, and sponge-like mesoporosity allows efficient penetration, transport and storage of an electrolyte within a cathode. By intergrowing Li2FeSiO4/Fe7SiO10 hetero-nanocrystals, a remarkably improved high-rate performance is achieved with a reversible discharge capacity of 112 mA h g(-1)over 80 cycles at a current rate of 10 C. Our finding represents a new approach towards designing conductive nanostructures of insulating oxides for high-power lithium-ion batteries on a mesoscopic scale.					Li, Donglin/JEF-4284-2023														2050-7488	2050-7496					2014	2	12					4375	4383		10.1039/c3ta14800a	http://dx.doi.org/10.1039/c3ta14800a													WOS:000332388900039
J	Liu, XH; Zeng, PY; Deng, FQ; Wu, ZH; Li, ML				Liu, Xiaohua; Zeng, Pengyu; Deng, Feiqi; Wu, Ze-Hao; Li, Mengling			Event-triggered L<sub>2</sub> - L<sub>∞</sub> control for discrete-time Markov jump systems with DoS attacks and exogenous disturbance	INTERNATIONAL JOURNAL OF SYSTEMS SCIENCE												This paper is concerned with the event-triggered L-2-L-infinity control problem for discrete-time Markov jump systems with DoS attacks and exogenous disturbance. Instead of one common event-triggering scheme, multiple triggering schemes are introduced to sample system signals and the event-triggered Markov closed-loop jump systems are further obtained under the full state feedback controller. Generally, mode information of subsystems is not completely available for the modules of trigger and controller such that asynchronous jump behaviour may occur among the modes of subsystems, triggering scheme and controller. Thus, a hidden Markov model (HMM) is developed to describe such asynchronous behaviour. Meanwhile, security issues of networks are widely studied in recent many literature. For discrete-time Markov jump systems, few works consider cyber attacks, especially periodic Denial-of-Service (DoS) attacks. Based on the HMM, the DoS attacks are taken into account and a set of sufficient conditions are further presented to guarantee the L-2-L-infinity control performance of the resulting Markov closed-loop jump systems. Subsequently, the design of controller and event-triggering parameters are provided by using matrix inequality method. Finally, an example is given to show the effectiveness of the proposed approach.																			0020-7721	1464-5319				JAN 2	2024	55	1					16	32		10.1080/00207721.2023.2268243	http://dx.doi.org/10.1080/00207721.2023.2268243		OCT 2023											WOS:001089631800001
C	Li, XN; Li, B; Mabu, S; Hirasawa, K			IEEE	Li, Xianneng; Li, Bing; Mabu, Shingo; Hirasawa, Kotaro			A Continuous Estimation of Distribution Algorithm by Evolving Graph Structures Using Reinforcement Learning	2012 IEEE CONGRESS ON EVOLUTIONARY COMPUTATION (CEC)	IEEE Congress on Evolutionary Computation				IEEE Congress on Evolutionary Computation (CEC)	JUN 10-15, 2012	Brisbane, AUSTRALIA	IEEE				A novel graph-based Estimation of Distribution Algorithm (EDA) named Probabilistic Model Building Genetic Network Programming (PMBGNP) has been proposed. Inspired by classical EDAs, PMBGNP memorizes the current best individuals and uses them to estimate a distribution for the generation of the new population. However, PMBGNP can evolve compact programs by representing its solutions as graph structures. Therefore, it can solve a range of problems different from conventional ones in EDA literature, such as data mining and Reinforcement Learning (RL) problems. This paper extends PMBGNP from discrete to continuous search space, which is named PMBGNP-AC. Besides evolving the node connections to determine the optimal graph structures using conventional PMBGNP, Gaussian distribution is used for the distribution of continuous variables of nodes. The mean value mu and standard deviation sigma are constructed like those of classical continuous Population-based incremental learning (PBILc). However, a RL technique, i.e., Actor-Critic (AC), is designed to update the parameters (mu and sigma). AC allows us to calculate the Temporal-Difference (TD) error to evaluate whether the selection of the continuous value is better or worse than expected. This scalar reinforcement signal can decide whether the tendency to select this continuous value should be strengthened or weakened, allowing us to determine the shape of the probability density functions of the Gaussian distribution. The proposed algorithm is applied to a RL problem, i.e., autonomous robot control, where the robot's wheel speeds and sensor values are continuous. The experimental results show the superiority of PMBGNP-AC comparing with the conventional algorithms.					Li, Xianneng/K-4302-2013																978-1-4673-1509-8				2012																								WOS:000312859302043
J	Wu, JH; Li, XG; Wang, Y				Wu, Jihuan; Li, Xuguang; Wang, Yu			Insight into the Effect of Natural Fracture Density in a Shale Reservoir on Hydraulic Fracture Propagation: Physical Model Testing	ENERGIES												Here, laboratory tests were conducted to examine the effects of natural fracture density (NFD) on the propagation of hydraulic fracture (HF), HF and natural fracture (NF) interaction, and the formation of the stimulated reservoir volume (SRV). Laboratory methods were proposed to prepare samples with dense, medium and spare discrete orthogonal fracture networks. After conducting a true triaxial hydraulic fracturing experiment on the synthetic blocks, the experimental results were analyzed by qualitative failure morphology descriptions, and the quantitative analysis used two proposed new indices. On the pump pressure profiles, it reflected the non-linear interactions between HFs and NFs well. For rock blocks with a dense DFN density, pump pressure curves present fluctuation shape and the degree of interaction between HF and NF is strong; however, for model blocks with a sparse DFN density, the pump pressure curves present a sudden drop shape. In addition, different propagation behaviors of NFs-offset, divert, branch, and cross NF-can be observed from the fractured model blocks. By using a proposed index of "P-SRV", the relationship between NFD and the fracturing effectiveness was further confirmed. Furthermore, the most striking finding is that mixed mode I-II and I-III fracture types can be formed in the naturally fractured model blocks. The experimental results are beneficial for grasping the influential mechanism of NFD on the propagation of HF and for developing more accurate and full 3D-coupled simulation models for unconventional oil and gas development.						wang, yu/0000-0003-2693-7056														1996-1073				JAN	2023	16	2							612	10.3390/en16020612	http://dx.doi.org/10.3390/en16020612													WOS:000915561900001
J	Jung, HS; Hwang, A; Pedram, M				Jung, Hwisung; Hwang, Andy; Pedram, Massoud			Predictive-Flow-Queue-Based Energy Optimization for Gigabit Ethernet Controllers	IEEE TRANSACTIONS ON VERY LARGE SCALE INTEGRATION (VLSI) SYSTEMS												This paper presents an energy-efficient packet interface architecture and a power management technique for gigabit Ethernet controllers, where low-latency and high-bandwidth are required to meet the pressing demands of very high frame-rate data. More specifically, a predictive-flow-queue (PFQ)-based packet interface architecture is presented, which adjusts the operating frequency of different functional blocks at a fine granularity so as to minimize the total system energy dissipation while attaining performance goals. A key feature of the proposed architecture is the implementation of a runtime workload prediction method for the network traffic along with a continuous frequency adjustment mechanism, which enables one to eliminate the latency and energy penalties associated with discrete power mode transitions. Furthermore, a stochastic modeling framework based on Markovian decision processes and queuing models is employed, which make it possible to adopt a precise mathematical programming formulation for the energy optimization under performance constraints. Experimental results with a designed 65-nm Gb Ethernet controller show that the proposed interface architecture and continuous frequency scaling result in system-wide energy savings while meeting performance specifications.					Pedram, Massoud/M-9584-2017	Pedram, Massoud/0000-0002-2677-7307													1063-8210	1557-9999				AUG	2009	17	8					1113	1126		10.1109/TVLSI.2009.2019815	http://dx.doi.org/10.1109/TVLSI.2009.2019815													WOS:000268282700012
J	Zou, YS; Ma, XF; Zhang, SC; Zhou, T; Li, H				Zou Yushi; Ma Xinfang; Zhang Shicheng; Zhou Tong; Li Han			Numerical Investigation into the Influence of Bedding Plane on Hydraulic Fracture Network Propagation in Shale Formations	ROCK MECHANICS AND ROCK ENGINEERING												Shale formations are often characterized by low matrix permeability and contain numerous bedding planes (BPs) and natural fractures (NFs). Massive hydraulic fracturing is an important technology for the economic development of shale formations in which a large-scale hydraulic fracture network (HFN) is generated for hydrocarbon flow. In this study, HFN propagation is numerically investigated in a horizontally layered and naturally fractured shale formation by using a newly developed complex fracturing model based on the 3D discrete element method. In this model, a succession of continuous horizontal BP interfaces and vertical NFs is explicitly represented and a shale matrix block is considered impermeable, transversely isotropic, and linearly elastic. A series of simulations is performed to illustrate the influence of anisotropy, associated with the presence of BPs, on the HFN propagation geometry in shale formations. Modeling results reveal that the presence of BP interfaces increases the injection pressure during fracturing. HF deflection into a BP interface tends to occur under high strength and elastic anisotropy as well as in low vertical stress anisotropy conditions, which generate a T-shaped or horizontal fracture. Opened BP interfaces may limit the growth of the fracture upward and downward, resulting in a very low stimulated thickness. However, the opened BP interfaces favor fracture complexity because of the improved connection between HFs and NFs horizontally under moderate vertical stress anisotropy. This study may help predict the HF growth geometry and optimize the fracturing treatment designs in shale formations with complex depositional heterogeneity.																			0723-2632	1434-453X				SEP	2016	49	9					3597	3614		10.1007/s00603-016-1001-5	http://dx.doi.org/10.1007/s00603-016-1001-5													WOS:000382673200013
J	Yang, WA; Zhou, W; Liao, WH; Guo, Y				Yang, Wen-An; Zhou, Wei; Liao, Wenhe; Guo, Yu			Prediction of drill flank wear using ensemble of co-evolutionary particle swarm optimization based-selective neural network ensembles	JOURNAL OF INTELLIGENT MANUFACTURING												Flank wear prediction plays an important role in achieving improved productivity and better quality of the product. This study presents an effective co-evolutionary particle swarm optimization-based selective neural network ensembles (E-CPSOSEN) enabled tool wear prediction model for flank wear prediction in drilling operations. The E-CPSOSEN algorithm utilized two populations of particle swarm optimizations (PSOs) that are co-evolved simultaneously, one discrete particle swarm optimizations for evolving the binary selection vector, and the other continuous particle swarm optimizations for evolving the real weight vector. The two PSOs interact with each other through the fitness evaluation. The E-CPSOSEN algorithm is first tested on four benchmark problems taken from the literature. Upon achieving good results for test cases, the E-CPSOSEN enabled tool wear prediction model was employed to three illustrative case studies of flank wear prediction in drilling operations. Significant improvement is also obtained in comparison to the results already reported in literatures, which further reveals that the E-CPSOSEN enabled tool wear prediction model has more wonderful prediction performance than conventional single ANN-based models in predicting the flank wear in drilling operations. Moreover, an investigation was also conducted to identity the effects of the major parameters of the E-CPSOSEN algorithm upon its prediction performance. From the given results, the proposed enabled tool wear prediction model may be a promising tool for the accurate and automatic prediction of flank wear in drilling operations.																			0956-5515	1572-8145				APR	2016	27	2					343	361		10.1007/s10845-013-0867-2	http://dx.doi.org/10.1007/s10845-013-0867-2													WOS:000372173800006
